,resp.id,ques,alt,Price,Brand,Type of Wine,Percentage of Alcohol,Aging time of Wine,Age,Sex,Employment status,Education,Ethnicity,Social Platforms,Physical Activities,Choice
744,27,5,Option 1,Premium(15€-30€),Mezzacorona,White wine,18 %,2 years,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,0
745,27,5,Option 2,Popular(10€-15€),Ferrari,Red wine,12 %,1 year ,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,0
746,27,5,Option 3,Luxury(50€-100€),Cavit,Sparkling wine,5.5 %,5 years,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,0
747,27,5,Option 4,Luxury(50€-100€),Cantina Toblino,Sparkling wine,5.5 %,4 years,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,1
748,27,6,Option 1,Popular(10€-15€),Mezzacorona,Sparkling wine,7 %,3 years,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,0
749,27,6,Option 2,Value(3€-10€),Cavit,Sparkling wine,18 %,5 years,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,1
750,27,6,Option 3,Luxury(50€-100€),Cantina Toblino,Sparkling wine,7 %,4 years,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,0
751,27,6,Option 4,Popular(10€-15€),Cavit,Sparkling wine,12 %,4 years,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,0
752,27,7,Option 1,Popular(10€-15€),Mezzacorona,White wine,5.5 %,1 year ,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,0
753,27,7,Option 2,Popular(10€-15€),Ferrari,Rose wine,7 %,3 years,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,0
754,27,7,Option 3,Luxury(50€-100€),Cantina Toblino,Red wine,12 %,2 years,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,0
755,27,7,Option 4,Popular(10€-15€),Ferrari,White wine,7 %,3 years,1,Male,Student,Masters,Italian,"Facebook,Instagram,Linkdin",High,1
756,28,1,Option 1,Value(3€-10€),Mezzacorona,Red wine,5.5 %,5 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
757,28,1,Option 2,Value(3€-10€),Mezzacorona,Rose wine,5.5 %,3 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
758,28,1,Option 3,Luxury(50€-100€),Ferrari,Sparkling wine,18 %,1 year ,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,1
759,28,1,Option 4,Luxury(50€-100€),Cavit,Rose wine,18 %,4 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
760,28,2,Option 1,Premium(15€-30€),Cavit,Sparkling wine,12 %,2 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
761,28,2,Option 2,Luxury(50€-100€),Cavit,White wine,18 %,4 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,1
762,28,2,Option 3,Premium(15€-30€),Cantina Toblino,Red wine,7 %,3 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
763,28,2,Option 4,Value(3€-10€),Cantina Toblino,Sparkling wine,18 %,1 year ,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
764,28,3,Option 1,Premium(15€-30€),Ferrari,Sparkling wine,7 %,5 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
765,28,3,Option 2,Luxury(50€-100€),Cantina Toblino,Sparkling wine,5.5 %,5 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
766,28,3,Option 3,Value(3€-10€),Mezzacorona,Sparkling wine,18 %,2 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,1
767,28,3,Option 4,Popular(10€-15€),Cavit,Red wine,7 %,2 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
768,28,4,Option 1,Value(3€-10€),Cavit,Sparkling wine,7 %,2 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
769,28,4,Option 2,Luxury(50€-100€),Ferrari,Rose wine,18 %,1 year ,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,1
770,28,4,Option 3,Popular(10€-15€),Mezzacorona,Rose wine,18 %,3 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
771,28,4,Option 4,Premium(15€-30€),Cantina Toblino,Rose wine,5.5 %,4 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
772,28,5,Option 1,Luxury(50€-100€),Ferrari,White wine,7 %,3 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
773,28,5,Option 2,Popular(10€-15€),Mezzacorona,Red wine,18 %,3 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,1
774,28,5,Option 3,Luxury(50€-100€),Cavit,White wine,7 %,4 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
775,28,5,Option 4,Premium(15€-30€),Cavit,Sparkling wine,5.5 %,1 year ,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
776,28,6,Option 1,Value(3€-10€),Mezzacorona,Rose wine,12 %,3 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
777,28,6,Option 2,Luxury(50€-100€),Ferrari,Sparkling wine,5.5 %,4 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
778,28,6,Option 3,Value(3€-10€),Cantina Toblino,Sparkling wine,18 %,4 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,1
779,28,6,Option 4,Luxury(50€-100€),Mezzacorona,White wine,12 %,3 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
780,28,7,Option 1,Popular(10€-15€),Mezzacorona,Rose wine,7 %,2 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
781,28,7,Option 2,Value(3€-10€),Ferrari,White wine,7 %,3 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
782,28,7,Option 3,Luxury(50€-100€),Mezzacorona,Sparkling wine,18 %,5 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,1
783,28,7,Option 4,Popular(10€-15€),Cantina Toblino,Red wine,18 %,3 years,1,Male,Student,Masters,Ethopia,"Facebook,Instagram",Moderate,0
784,29,1,Option 1,Luxury(50€-100€),Mezzacorona,Sparkling wine,18 %,5 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
785,29,1,Option 2,Popular(10€-15€),Ferrari,Sparkling wine,5.5 %,3 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,1
786,29,1,Option 3,Luxury(50€-100€),Cavit,White wine,7 %,1 year ,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
787,29,1,Option 4,Luxury(50€-100€),Mezzacorona,Sparkling wine,7 %,2 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
788,29,2,Option 1,Value(3€-10€),Cavit,Rose wine,7 %,5 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
789,29,2,Option 2,Premium(15€-30€),Cantina Toblino,Rose wine,5.5 %,3 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
790,29,2,Option 3,Popular(10€-15€),Cavit,Rose wine,5.5 %,5 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,1
791,29,2,Option 4,Popular(10€-15€),Cantina Toblino,Rose wine,18 %,4 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
792,29,3,Option 1,Popular(10€-15€),Cavit,Sparkling wine,5.5 %,2 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
793,29,3,Option 2,Premium(15€-30€),Cantina Toblino,Red wine,18 %,4 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
794,29,3,Option 3,Value(3€-10€),Ferrari,Sparkling wine,7 %,2 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
795,29,3,Option 4,Value(3€-10€),Mezzacorona,Red wine,5.5 %,2 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,1
796,29,4,Option 1,Luxury(50€-100€),Mezzacorona,Rose wine,12 %,4 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
797,29,4,Option 2,Popular(10€-15€),Cantina Toblino,Sparkling wine,5.5 %,4 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
798,29,4,Option 3,Popular(10€-15€),Cantina Toblino,Rose wine,7 %,2 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
799,29,4,Option 4,Popular(10€-15€),Mezzacorona,White wine,5.5 %,2 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,1
800,29,5,Option 1,Value(3€-10€),Cavit,White wine,12 %,5 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
801,29,5,Option 2,Luxury(50€-100€),Cavit,Sparkling wine,5.5 %,5 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
802,29,5,Option 3,Premium(15€-30€),Cantina Toblino,Rose wine,18 %,2 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
803,29,5,Option 4,Popular(10€-15€),Ferrari,White wine,5.5 %,2 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,1
804,29,6,Option 1,Popular(10€-15€),Cantina Toblino,Red wine,12 %,2 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
805,29,6,Option 2,Premium(15€-30€),Ferrari,Rose wine,12 %,4 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
806,29,6,Option 3,Premium(15€-30€),Cantina Toblino,White wine,5.5 %,1 year ,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,1
807,29,6,Option 4,Value(3€-10€),Cavit,White wine,18 %,2 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
808,29,7,Option 1,Value(3€-10€),Cavit,Sparkling wine,18 %,1 year ,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
809,29,7,Option 2,Luxury(50€-100€),Cavit,Red wine,7 %,1 year ,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
810,29,7,Option 3,Luxury(50€-100€),Cantina Toblino,White wine,5.5 %,3 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,0
811,29,7,Option 4,Premium(15€-30€),Cavit,Rose wine,5.5 %,4 years,1,Male,Student,Bachelors,Bangladesh,"Facebook,Instagram",Low,1
812,30,1,Option 1,Popular(10€-15€),Cantina Toblino,White wine,7 %,3 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,1
813,30,1,Option 2,Premium(15€-30€),Cavit,White wine,12 %,3 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
814,30,1,Option 3,Popular(10€-15€),Cantina Toblino,Sparkling wine,5.5 %,5 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
815,30,1,Option 4,Value(3€-10€),Cantina Toblino,Red wine,18 %,5 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
816,30,2,Option 1,Value(3€-10€),Cavit,Rose wine,5.5 %,5 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
817,30,2,Option 2,Premium(15€-30€),Ferrari,Red wine,5.5 %,2 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
818,30,2,Option 3,Popular(10€-15€),Cavit,Rose wine,12 %,5 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
819,30,2,Option 4,Premium(15€-30€),Cantina Toblino,Sparkling wine,5.5 %,5 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,1
820,30,3,Option 1,Popular(10€-15€),Cantina Toblino,Sparkling wine,12 %,3 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
821,30,3,Option 2,Value(3€-10€),Ferrari,White wine,7 %,2 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,1
822,30,3,Option 3,Popular(10€-15€),Ferrari,Sparkling wine,7 %,2 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
823,30,3,Option 4,Value(3€-10€),Mezzacorona,Rose wine,12 %,5 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
824,30,4,Option 1,Luxury(50€-100€),Cavit,Red wine,7 %,2 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
825,30,4,Option 2,Luxury(50€-100€),Cavit,White wine,18 %,2 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
826,30,4,Option 3,Luxury(50€-100€),Cantina Toblino,Rose wine,5.5 %,5 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
827,30,4,Option 4,Value(3€-10€),Ferrari,Rose wine,12 %,5 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,1
828,30,5,Option 1,Premium(15€-30€),Cantina Toblino,Sparkling wine,7 %,2 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
829,30,5,Option 2,Premium(15€-30€),Mezzacorona,Sparkling wine,5.5 %,3 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,1
830,30,5,Option 3,Luxury(50€-100€),Mezzacorona,Rose wine,18 %,5 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
831,30,5,Option 4,Premium(15€-30€),Cavit,Sparkling wine,5.5 %,2 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
832,30,6,Option 1,Luxury(50€-100€),Cavit,Sparkling wine,7 %,4 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
833,30,6,Option 2,Popular(10€-15€),Cavit,White wine,7 %,4 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,1
834,30,6,Option 3,Value(3€-10€),Mezzacorona,White wine,18 %,4 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
835,30,6,Option 4,Popular(10€-15€),Ferrari,Sparkling wine,18 %,4 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
836,30,7,Option 1,Luxury(50€-100€),Cavit,White wine,5.5 %,5 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
837,30,7,Option 2,Premium(15€-30€),Mezzacorona,Rose wine,7 %,2 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
838,30,7,Option 3,Value(3€-10€),Ferrari,Rose wine,7 %,1 year ,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,1
839,30,7,Option 4,Premium(15€-30€),Ferrari,Red wine,12 %,4 years,1,Male,Student,Bachelors,Italian,"Facebook,Instagram",Moderate,0
